gene	length
CARHR098480	1248
CARHR244150	2217
CARHR192950	1147
CARHR072660	465
CARHR186210	1074
CARHR290710	709
CARHR250200	759
CARHR006710	1820
CARHR073130	2232
CARHR077490	2289
CARHR151500	1338
CARHR235500	1053
CARHR292620	3888
CARHR057840	4555
CARHR197200	981
CARHR066270	630
CARHR270510	945
CARHR145900	1212
CARHR278420	1274
CARHR141360	1426
CARHR255360	1724
CARHR165320	336
CARHR059440	4213
CARHR275610	1254
CARHR048140	877
CARHR074670	3102
CARHR210800	450
CARHR114040	873
CARHR207010	849
CARHR263740	693
CARHR160660	1261
CARHR036810	2030
CARHR278390	3933
CARHR110960	1648
CARHR140620	2109
CARHR181880	2615
CARHR264440	1421
CARHR021210	1898
CARHR066490	4136
CARHR260350	2232
CARHR012970	366
CARHR061720	414
CARHR010910	2345
CARHR035630	1878
CARHR223910	1197
CARHR060890	2436
CARHR139210	1222
CARHR166670	1746
CARHR016420	2261
CARHR243270	795
CARHR096790	2061
CARHR100930	1569
CARHR184100	393
CARHR151160	1623
CARHR117530	1203
CARHR055140	738
CARHR289220	771
CARHR065910	1122
CARHR037800	2883
CARHR161130	1881
CARHR216400	388
CARHR101040	349
CARHR199310	2324
CARHR056490	2166
CARHR102890	4565
CARHR113090	4681
CARHR104720	1431
CARHR075230	1086
CARHR079960	609
CARHR051710	1704
CARHR146660	1262
CARHR262840	183
CARHR115870	3159
CARHR140990	1046
CARHR119140	1454
CARHR010340	600
CARHR104260	363
CARHR102760	486
CARHR113320	552
CARHR133350	1035
CARHR225810	546
CARHR258410	2163
CARHR041160	1158
CARHR146590	3618
CARHR224140	1116
CARHR189610	819
CARHR071420	339
CARHR118260	438
CARHR063810	1023
CARHR221660	1658
CARHR066540	594
CARHR029670	1350
CARHR026880	1834
CARHR185760	2698
CARHR220390	1365
CARHR172970	4986
CARHR256040	690
CARHR056720	207
CARHR171400	255
CARHR200310	1368
CARHR253270	315
CARHR057450	1953
CARHR088530	441
CARHR108580	5235
CARHR112050	1537
CARHR031950	1455
CARHR016550	687
CARHR012640	951
CARHR126100	1749
CARHR071460	2562
CARHR032900	1082
CARHR091510	630
CARHR088280	1542
CARHR209330	1698
CARHR086880	552
CARHR220530	2583
CARHR137300	1486
CARHR134960	1469
CARHR109980	510
CARHR065940	2485
CARHR224850	402
CARHR009920	1995
CARHR077860	4015
CARHR168580	972
CARHR024650	1800
CARHR028100	1197
CARHR008030	1161
CARHR289350	1275
CARHR227620	717
CARHR072300	1230
CARHR022760	1551
CARHR203660	1610
CARHR086250	2690
CARHR224110	1032
CARHR109670	3357
CARHR287360	3803
CARHR106190	192
CARHR177800	759
CARHR194270	1644
CARHR249800	1239
CARHR180840	573
CARHR204120	1035
CARHR004750	1482
CARHR041220	1203
CARHR161040	2085
CARHR040170	3858
CARHR170460	306
CARHR278980	603
CARHR100580	486
CARHR039810	2025
CARHR274200	780
CARHR004830	210
CARHR067470	2080
CARHR179800	1749
CARHR265180	699
CARHR245020	1482
CARHR131460	240
CARHR159550	267
CARHR154700	1350
CARHR107600	1602
CARHR027300	1350
CARHR263920	264
CARHR232300	3118
CARHR153730	768
CARHR100050	1044
CARHR036590	213
CARHR229450	792
CARHR104340	339
CARHR265450	1158
CARHR025230	3031
CARHR080150	1237
CARHR037420	589
CARHR159080	597
CARHR074880	3435
CARHR150540	1083
CARHR286090	273
CARHR226170	2322
CARHR028140	1029
CARHR285210	3025
CARHR225480	507
CARHR177110	4555
CARHR202200	1225
CARHR275550	1590
CARHR069260	216
CARHR286540	513
CARHR226280	648
CARHR241670	933
CARHR108200	951
CARHR253230	279
CARHR283680	561
CARHR047330	495
CARHR152460	609
CARHR033940	333
CARHR172560	1877
CARHR105100	960
CARHR094820	2434
CARHR000990	1473
CARHR034990	1794
CARHR132470	438
CARHR128630	870
CARHR124390	1365
CARHR031540	1197
CARHR279320	411
CARHR125440	2686
CARHR168040	1809
CARHR122490	1896
CARHR238590	2733
CARHR134140	2223
CARHR234070	416
CARHR229830	870
CARHR226820	462
CARHR172690	3591
CARHR038390	642
CARHR000660	2227
CARHR273890	2648
CARHR077470	1632
CARHR002290	2364
CARHR018810	3001
CARHR163740	2037
CARHR281010	1230
CARHR225730	585
CARHR005010	1338
CARHR164210	5366
CARHR215520	1140
CARHR224460	3863
CARHR240890	951
CARHR291020	2052
CARHR179610	756
CARHR147020	1434
CARHR175510	1410
CARHR002740	2960
CARHR115670	1630
CARHR213350	1683
CARHR276110	729
CARHR009020	945
CARHR046460	938
CARHR215290	549
CARHR169790	795
CARHR280650	1989
CARHR123720	1283
CARHR014750	663
CARHR121370	693
CARHR239240	1355
CARHR271660	1169
CARHR200870	354
CARHR129140	912
CARHR186050	651
CARHR156610	1098
CARHR039040	294
CARHR230790	1896
CARHR205310	1665
CARHR277790	2209
CARHR096530	1059
CARHR151340	2293
CARHR241480	1439
CARHR013900	918
CARHR292420	3163
CARHR249340	2119
CARHR018100	4503
CARHR041960	2604
CARHR082140	462
CARHR236430	3175
CARHR241410	1008
CARHR118840	312
CARHR254210	861
CARHR001210	561
CARHR054430	2049
CARHR255160	954
CARHR188690	411
CARHR059600	6419
CARHR011220	1793
CARHR246820	2014
CARHR003500	5115
CARHR283300	270
CARHR019050	1423
CARHR160460	1011
CARHR054380	1307
CARHR170870	792
CARHR174390	330
CARHR272310	1440
CARHR048430	1952
CARHR097660	597
CARHR270220	1003
CARHR111580	1488
CARHR021050	390
CARHR162820	1110
CARHR017680	2030
CARHR038800	333
CARHR244540	1184
CARHR236290	1265
CARHR094000	2317
CARHR248430	2439
CARHR126800	2477
CARHR237740	1578
CARHR122130	1730
CARHR081490	1074
CARHR290860	464
CARHR180040	3652
CARHR187010	228
CARHR269980	1344
CARHR181310	913
CARHR150120	744
CARHR016620	2253
CARHR211990	195
CARHR012750	3359
CARHR110180	608
CARHR233910	2532
CARHR289020	1293
CARHR193410	1359
CARHR165650	1063
CARHR199150	1251
CARHR166300	3277
CARHR252300	5957
CARHR016990	264
CARHR243700	5121
CARHR191300	2034
CARHR118780	1611
CARHR099400	360
CARHR012280	1284
CARHR110230	405
CARHR247010	657
CARHR195810	1463
CARHR167650	276
CARHR151830	1107
CARHR065280	894
CARHR095750	312
CARHR242250	2870
CARHR119780	600
CARHR123260	1200
CARHR192450	636
CARHR245700	609
CARHR123040	438
CARHR169230	2666
CARHR113520	858
CARHR153470	1637
CARHR020010	3031
CARHR163880	345
CARHR051260	771
CARHR186830	1133
CARHR290130	222
CARHR208270	1395
CARHR013480	1515
CARHR080450	1668
CARHR238920	519
CARHR010660	1569
CARHR207420	615
CARHR117180	750
CARHR097250	1521
CARHR198680	1659
CARHR065420	1908
CARHR061960	672
CARHR092400	549
CARHR221630	1356
CARHR013150	669
CARHR141000	1896
CARHR185560	1334
CARHR029470	507
CARHR063240	3134
CARHR288040	159
CARHR199480	890
CARHR010590	3698
CARHR069700	3428
CARHR056120	368
CARHR253470	669
CARHR198350	975
CARHR163220	1624
CARHR057290	549
CARHR211560	399
CARHR128040	1609
CARHR183920	1343
CARHR212500	1431
CARHR051840	474
CARHR190160	441
CARHR158580	688
CARHR267720	1146
CARHR256530	330
CARHR116580	660
CARHR246050	495
CARHR094580	3044
CARHR213450	811
CARHR144970	1503
CARHR156270	3035
CARHR260970	1941
CARHR137140	810
CARHR142720	3088
CARHR254970	2510
CARHR093750	210
CARHR106710	6108
CARHR060610	1878
CARHR182030	3649
CARHR136810	1862
CARHR227420	3210
CARHR157200	1332
CARHR158140	438
CARHR072140	1266
CARHR111910	2976
CARHR022560	984
CARHR156150	261
CARHR155300	1005
CARHR062610	279
CARHR137490	1644
CARHR262230	763
CARHR215880	2502
CARHR026410	705
CARHR215900	1431
CARHR073810	1046
CARHR067060	2065
CARHR194470	2196
CARHR191480	2639
CARHR227390	974
CARHR287400	1053
CARHR169960	2972
CARHR007670	387
CARHR183070	1089
CARHR072490	2437
CARHR079440	1044
CARHR068940	1608
CARHR070170	669
CARHR274040	1547
CARHR058210	1728
CARHR247830	1104
CARHR259350	1452
CARHR147770	369
CARHR067390	2298
CARHR098720	1975
CARHR210100	1111
CARHR103740	432
CARHR099890	408
CARHR278210	351
CARHR100210	1502
CARHR145730	3585
CARHR049420	1753
CARHR077510	825
CARHR265610	1158
CARHR234860	2763
CARHR136360	567
CARHR261760	1317
CARHR269510	1413
CARHR213890	459
CARHR024920	7593
CARHR245610	1994
CARHR075910	1179
CARHR223890	1062
CARHR180520	378
CARHR006100	6724
CARHR105990	381
CARHR073360	1011
CARHR244040	858
CARHR067930	3133
CARHR275790	4088
CARHR064790	648
CARHR160140	654
CARHR061570	3090
CARHR284010	696
CARHR005660	4854
CARHR165510	995
CARHR195010	273
CARHR211440	978
CARHR222270	1446
CARHR104220	1053
CARHR260490	3524
CARHR211760	966
CARHR263610	1335
CARHR055330	2639
CARHR216230	780
CARHR125600	4667
CARHR216030	1908
CARHR140810	2061
CARHR024070	696
CARHR050670	471
CARHR084720	2092
CARHR260140	2445
CARHR128380	1241
CARHR268390	1128
CARHR020970	1680
CARHR225130	1437
CARHR224260	678
CARHR134430	726
CARHR086470	983
CARHR222850	516
CARHR130320	744
CARHR071320	1834
CARHR184310	1636
CARHR240960	981
CARHR173900	3703
CARHR009220	738
CARHR070980	7673
CARHR240700	267
CARHR287090	1669
CARHR000500	2740
CARHR285820	1830
CARHR030920	449
CARHR027520	2586
CARHR051100	2544
CARHR146410	252
CARHR031030	2832
CARHR279650	2372
CARHR205150	1116
CARHR277550	1551
CARHR089050	1344
CARHR273420	1195
CARHR071580	1572
CARHR085920	1944
CARHR034710	708
CARHR209810	1920
CARHR115530	7995
CARHR025800	1929
CARHR083180	1624
CARHR076670	3832
CARHR230800	1588
CARHR185040	531
CARHR132870	1443
CARHR137800	3663
CARHR032710	312
CARHR077980	2149
CARHR227980	2556
CARHR094630	1539
CARHR023310	3996
CARHR003340	2271
CARHR087400	546
CARHR286320	4047
CARHR108460	739
CARHR244140	186
CARHR072800	2484
CARHR076580	2479
CARHR174150	1551
CARHR149660	3060
CARHR218160	2030
CARHR270020	1287
CARHR204680	1191
CARHR233070	3536
CARHR007990	639
CARHR090700	1020
CARHR205480	1648
CARHR042940	1161
CARHR106050	2619
CARHR041410	1990
CARHR254820	465
CARHR122900	2608
CARHR204350	2749
CARHR209100	1316
CARHR150320	300
CARHR103260	897
CARHR062110	570
CARHR088090	1153
CARHR022040	1020
CARHR090260	444
CARHR281670	2237
CARHR180770	216
CARHR081120	1491
CARHR151720	1506
CARHR155660	3282
CARHR140340	828
CARHR042890	171
CARHR150490	2040
CARHR159320	354
CARHR060700	1086
CARHR232510	4293
CARHR210960	1194
CARHR002120	444
CARHR004970	5032
CARHR174840	6673
CARHR039990	1581
CARHR229560	438
CARHR287530	3005
CARHR177630	327
CARHR202900	411
CARHR226320	3285
CARHR280070	1172
CARHR045020	1263
CARHR285000	984
CARHR153670	486
CARHR271040	4495
CARHR157130	204
CARHR120310	1113
CARHR039660	579
CARHR103550	1175
CARHR223660	1548
CARHR219750	1296
CARHR208470	3074
CARHR119810	948
CARHR047810	837
CARHR275960	2097
CARHR182340	837
CARHR207620	3062
CARHR239890	1704
CARHR040450	978
CARHR124210	1741
CARHR233640	1782
CARHR237940	3111
CARHR189350	228
CARHR001470	1541
CARHR234910	1158
CARHR064710	4128
CARHR085110	1280
CARHR069540	1685
CARHR133910	2618
CARHR229110	912
CARHR286660	1581
CARHR288200	228
CARHR063720	1515
CARHR030020	2538
CARHR225670	1758
CARHR135420	645
CARHR283520	438
CARHR095340	1921
CARHR284750	1014
CARHR290230	333
CARHR188860	1332
CARHR272530	486
CARHR176140	843
CARHR069090	465
CARHR213610	291
CARHR222130	3759
CARHR228790	2439
CARHR018600	1365
CARHR014380	1352
CARHR175490	213
CARHR214040	939
CARHR005200	1362
CARHR218930	2257
CARHR290580	708
CARHR036320	270
CARHR276090	596
CARHR047100	2851
CARHR152230	198
CARHR172710	231
CARHR201660	2949
CARHR238410	1932
CARHR247530	237
CARHR004530	228
CARHR270870	1179
CARHR179330	4762
CARHR207990	2882
CARHR038210	1079
CARHR043480	3220
CARHR276320	1893
CARHR279510	3680
CARHR062450	1378
CARHR282690	783
CARHR042570	519
CARHR046050	3357
CARHR201590	1157
CARHR291180	858
CARHR215990	183
CARHR157770	417
CARHR060130	5057
CARHR155910	219
CARHR002460	2926
CARHR156420	2814
CARHR129330	1419
CARHR062180	1958
CARHR164000	1423
CARHR215310	171
CARHR015470	468
CARHR058050	1962
CARHR004150	903
CARHR042680	1814
CARHR231430	2892
CARHR235390	741
CARHR282340	468
CARHR191970	525
CARHR123880	1047
CARHR257970	210
CARHR175720	921
CARHR251040	282
CARHR053750	8222
CARHR254400	357
CARHR250980	2667
CARHR174450	4848
CARHR110880	2688
CARHR145530	1392
CARHR049620	891
CARHR247580	2576
CARHR277050	2028
CARHR169180	2279
CARHR287760	381
CARHR041880	2867
CARHR045500	1167
CARHR183270	738
CARHR111280	1098
CARHR054190	507
CARHR145280	393
CARHR093950	498
CARHR049990	1377
CARHR096700	1230
CARHR161780	834
CARHR013730	3354
CARHR235970	1551
CARHR246980	852
CARHR011380	1146
CARHR150860	1284
CARHR066600	507
CARHR217040	1308
CARHR019150	474
CARHR121650	3651
CARHR082330	1621
CARHR160780	780
CARHR175340	1959
CARHR186570	2932
CARHR061370	2998
CARHR237530	1491
CARHR187220	1239
CARHR127760	1369
CARHR188080	1019
CARHR203100	1666
CARHR119370	336
CARHR059010	819
CARHR246670	783
CARHR111420	795
CARHR252800	1452
CARHR166400	694
CARHR197980	1263
CARHR195600	2659
CARHR243000	687
CARHR193600	1578
CARHR242350	1858
CARHR255460	1645
CARHR116810	1338
CARHR098960	531
CARHR217920	1239
CARHR189680	2220
CARHR050470	4410
CARHR268150	1422
CARHR104590	2485
CARHR248600	1103
CARHR122300	456
CARHR040860	1560
CARHR044360	1188
CARHR212200	1435
CARHR282590	462
CARHR119590	429
CARHR112980	411
CARHR052710	540
CARHR181100	1302
CARHR287640	666
CARHR291960	2154
CARHR120230	2607
CARHR021570	201
CARHR114550	588
CARHR118420	528
CARHR016810	1400
CARHR184550	201
CARHR153880	735
CARHR167750	1608
CARHR012120	1035
CARHR010410	883
CARHR259970	1188
CARHR199720	2169
CARHR252110	474
CARHR243910	1073
CARHR191110	1470
CARHR294210	1681
CARHR099610	807
CARHR020190	978
CARHR184880	1162
CARHR247200	2544
CARHR163920	918
CARHR217070	1101
CARHR055640	2112
CARHR168910	2320
CARHR213550	1113
CARHR028790	537
CARHR245510	849
CARHR261940	366
CARHR182480	1713
CARHR257560	1029
CARHR057640	483
CARHR268840	315
CARHR020220	2193
CARHR146160	1005
CARHR243320	1475
CARHR185680	896
CARHR267390	1500
CARHR115730	369
CARHR052160	2854
CARHR091940	351
CARHR266440	1245
CARHR023550	486
CARHR261490	1713
CARHR063440	2954
CARHR027640	747
CARHR257690	963
CARHR117390	207
CARHR075450	1017
CARHR142390	1974
CARHR190640	1110
CARHR220740	1085
CARHR158260	1368
CARHR044990	168
CARHR227210	1277
CARHR023880	2185
CARHR078610	3446
CARHR254170	729
CARHR214520	4608
CARHR258760	2552
CARHR035020	345
CARHR250510	1575
CARHR155090	1362
CARHR192550	3111
CARHR103460	547
CARHR276150	2955
CARHR022680	1350
CARHR197510	1779
CARHR260720	1442
CARHR067360	1482
CARHR137750	1145
CARHR068590	1521
CARHR026590	279
CARHR093540	1185
CARHR106520	213
CARHR116040	579
CARHR143440	10140
CARHR032080	609
CARHR025340	705
CARHR032550	987
CARHR098570	2706
CARHR074960	2668
CARHR210310	3365
CARHR269490	2548
CARHR130900	645
CARHR072750	2364
CARHR201120	2092
CARHR036700	2529
CARHR006800	3432
CARHR259490	438
CARHR025480	801
CARHR067210	429
CARHR261630	2325
CARHR071870	666
CARHR177430	861
CARHR021900	288
CARHR066160	1834
CARHR132220	942
CARHR096370	2022
CARHR223460	1959
CARHR259140	810
CARHR177380	1165
CARHR255870	2625
CARHR251390	2789
CARHR059970	528
CARHR175960	606
CARHR285570	861
CARHR211040	237
CARHR278000	2283
CARHR274580	3792
CARHR124050	2327
CARHR221820	3189
CARHR117800	1803
CARHR109320	1467
CARHR034360	546
CARHR077700	1536
CARHR196390	1380
CARHR265800	1770
CARHR140130	1668
CARHR033750	4881
CARHR261130	267
CARHR269720	1117
CARHR030220	1833
CARHR082000	1873
CARHR239700	862
CARHR186010	3201
CARHR268450	498
CARHR087260	2855
CARHR263400	1479
CARHR135620	445
CARHR075700	330
CARHR039500	204
CARHR156770	814
CARHR121190	759
CARHR131750	693
CARHR006370	1366
CARHR275180	1743
CARHR085680	1806
CARHR222330	2871
CARHR139500	582
CARHR226650	1495
CARHR128190	1919
CARHR228550	1967
CARHR225300	627
CARHR135990	877
CARHR087190	2345
CARHR143920	1729
CARHR284220	489
CARHR131280	756
CARHR083680	2525
CARHR275230	1713
CARHR070280	4543
CARHR127920	2487
CARHR260260	330
CARHR221170	786
CARHR005770	2914
CARHR206800	4332
CARHR001060	252
CARHR224420	972
CARHR240850	3441
CARHR125010	3159
CARHR220880	669
CARHR172260	354
CARHR130480	1494
CARHR034030	1497
CARHR018440	1017
CARHR146200	234
CARHR015670	2016
CARHR272180	2972
CARHR070860	1431
CARHR130150	561
CARHR133590	222
CARHR138360	186
CARHR175120	1964
CARHR076420	1872
CARHR220220	4688
CARHR174290	1060
CARHR157430	354
CARHR004420	1904
CARHR166720	366
CARHR172840	2446
CARHR277690	2866
CARHR089790	2760
CARHR000330	4347
CARHR273580	1345
CARHR286510	594
CARHR043970	675
CARHR288970	912
CARHR203970	1443
CARHR110710	2405
CARHR241450	1923
CARHR089240	2343
CARHR249710	2628
CARHR097010	1867
CARHR209600	1443
CARHR129640	1122
CARHR155140	264
CARHR274910	714
CARHR095520	1278
CARHR127560	1273
CARHR123410	1104
CARHR159820	276
CARHR154810	939
CARHR082640	225
CARHR160810	726
CARHR007810	333
CARHR002860	1719
CARHR155490	899
CARHR242050	1505
CARHR159790	699
CARHR211740	1269
CARHR200770	1893
CARHR200570	231
CARHR038470	894
CARHR090540	1457
CARHR218360	2914
CARHR044160	1623
CARHR001880	825
CARHR243020	495
CARHR219090	657
CARHR202730	1314
CARHR041600	1272
CARHR150510	294
CARHR096870	162
CARHR069970	612
CARHR096430	2825
CARHR232490	1149
CARHR236930	1887
CARHR240580	3725
CARHR009060	2001
CARHR121920	796
CARHR036060	1125
CARHR237040	225
CARHR047600	1668
CARHR152910	1565
CARHR033250	984
CARHR234890	1202
CARHR060330	456
CARHR154360	414
CARHR229090	2677
CARHR094730	1487
CARHR232720	1000
CARHR195440	1599
CARHR107840	1785
CARHR065670	567
CARHR282950	210
CARHR212040	2349
CARHR223140	1104
CARHR064100	1108
CARHR060480	3224
CARHR069350	1566
CARHR171120	1560
CARHR234760	1998
CARHR229320	744
CARHR217270	1184
CARHR226510	1047
CARHR288410	1481
CARHR189210	2311
CARHR285630	1511
CARHR293950	2343
CARHR044830	231
CARHR243140	1179
CARHR014880	696
CARHR219540	423
CARHR052360	1639
CARHR056860	243
CARHR176330	282
CARHR266600	669
CARHR207810	1791
CARHR063680	2557
CARHR095060	1830
CARHR121070	4273
CARHR173670	1541
CARHR149720	1060
CARHR185910	1727
CARHR158460	249
CARHR125970	1521
CARHR029820	3564
CARHR157630	804
CARHR169880	1079
CARHR014260	768
CARHR262370	279
CARHR163670	870
CARHR167950	840
CARHR283770	219
CARHR079100	789
CARHR164900	1482
CARHR003900	483
CARHR168280	3036
CARHR256900	2062
CARHR292330	672
CARHR189960	1788
CARHR157980	2363
CARHR053090	963
CARHR170830	261
CARHR005430	1326
CARHR186290	1176
CARHR242960	345
CARHR187760	960
CARHR122520	984
CARHR046150	165
CARHR122420	354
CARHR172100	852
CARHR201410	1509
CARHR143600	5597
CARHR098370	720
CARHR053540	2535
CARHR144050	432
CARHR156580	492
CARHR148920	168
CARHR092920	456
CARHR190250	456
CARHR062220	1734
CARHR168420	558
CARHR093030	1622
CARHR120800	504
CARHR096000	2637
CARHR151670	195
CARHR045710	519
CARHR183400	2730
CARHR010890	1179
CARHR186430	819
CARHR236580	1032
CARHR090720	351
CARHR126310	2313
CARHR294470	1185
CARHR112830	327
CARHR215100	396
CARHR155800	864
CARHR151580	1890
CARHR235580	1386
CARHR067760	870
CARHR024120	2581
CARHR231600	2472
CARHR280940	1899
CARHR210550	462
CARHR066410	2220
CARHR019340	1338
CARHR207140	2337
CARHR160590	743
CARHR211680	2461
CARHR254670	1695
CARHR054010	444
CARHR058570	768
CARHR010990	504
CARHR196150	5766
CARHR161420	795
CARHR049810	2085
CARHR097350	734
CARHR107940	1137
CARHR249050	915
CARHR269120	1994
CARHR104410	879
CARHR084010	1481
CARHR075540	1621
CARHR044440	1439
CARHR268290	3321
CARHR145090	4203
CARHR180170	879
CARHR127040	1293
CARHR065990	1995
CARHR216480	1440
CARHR059190	954
CARHR188760	10819
CARHR181800	657
CARHR104960	441
CARHR021290	1617
CARHR263170	366
CARHR020520	666
CARHR051790	309
CARHR258940	954
CARHR165940	3011
CARHR251840	2013
CARHR060810	410
CARHR059220	1423
CARHR162990	1080
CARHR011640	1692
CARHR244470	1590
CARHR252630	468
CARHR167540	1526
CARHR065330	411
CARHR017770	660
CARHR258490	1251
CARHR242140	2127
CARHR196840	1941
CARHR185270	955
CARHR029360	1026
CARHR116660	4425
CARHR199390	8165
CARHR021430	4152
CARHR056410	3001
CARHR114290	213
CARHR102810	894
CARHR113010	1748
CARHR035180	324
CARHR026800	6902
CARHR105450	1569
CARHR267210	1344
CARHR060550	3209
CARHR147930	411
CARHR114740	1373
CARHR034580	1211
CARHR148110	414
CARHR221370	429
CARHR138160	1594
CARHR142210	689
CARHR185490	294
CARHR029580	876
CARHR232060	5169
CARHR106220	615
CARHR010200	1449
CARHR024520	982
CARHR259720	2141
CARHR091590	1071
CARHR175710	825
CARHR253140	3106
CARHR063890	391
CARHR198440	1917
CARHR137380	3166
CARHR281840	1567
CARHR250490	2430
CARHR109900	348
CARHR102100	967
CARHR028180	840
CARHR257710	1576
CARHR209440	1238
CARHR113900	1840
CARHR053930	2762
CARHR053130	432
CARHR117210	390
CARHR290660	627
CARHR106480	507
CARHR058900	576
CARHR131970	595
CARHR147060	1537
CARHR138830	2334
CARHR107570	1328
CARHR103050	4224
CARHR087830	2739
CARHR092020	714
CARHR022270	1293
CARHR025720	3125
CARHR265100	1938
CARHR227000	1527
CARHR136470	1436
CARHR107680	2937
CARHR027380	594
CARHR260880	682
CARHR258130	2260
CARHR072380	591
CARHR197490	552
CARHR068250	606
CARHR250720	1093
CARHR170750	885
CARHR073470	1889
CARHR067400	333
CARHR275880	2457
CARHR240510	1236
CARHR202530	2000
CARHR052270	369
CARHR193450	312
CARHR286010	168
CARHR108750	2572
CARHR022490	544
CARHR197720	832
CARHR278900	336
CARHR104880	321
CARHR100500	1932
CARHR026380	588
CARHR274280	1062
CARHR177190	333
CARHR202280	1218
CARHR033490	1104
CARHR024890	933
CARHR280600	1437
CARHR222780	1781
CARHR130730	1371
CARHR108280	414
CARHR007740	931
CARHR132380	1092
CARHR036510	1026
CARHR026030	781
CARHR262650	162
CARHR081860	1659
CARHR223780	327
CARHR180810	978
CARHR234560	381
CARHR238660	1111
CARHR085520	861
CARHR264760	495
CARHR229520	589
CARHR285430	264
CARHR000910	1281
CARHR038060	390
CARHR034910	741
CARHR253580	741
CARHR281540	1083
CARHR274420	3321
CARHR063230	2292
CARHR225400	1308
CARHR248290	2293
CARHR175090	2109
CARHR284520	300
CARHR109480	2511
CARHR196450	3274
CARHR047440	3135
CARHR083550	1008
CARHR139710	3161
CARHR171590	1599
CARHR153200	1569
CARHR273810	1449
CARHR002210	585
CARHR281090	1518
CARHR109150	1554
CARHR173470	1941
CARHR261300	852
CARHR105860	423
