# Program:featureCounts v1.6.0; Command:"/home/jqsun/local/bin/featureCounts" "-T" "1" "-s" "1" "-t" "gene" "-g" "ID" "-a" "/home/jqsun/research/data/genome/IWGSC_RefSeq_v1.1_CS/iwgsc_refseqv1.1_genes_2017July06/IWGSC_v1.1_HC_20170706.ext_1.0k.chrA.gff3" "-o" "20181109.A-TaeRS_1_Tae_RS1_1.chrA.counts.homeolog.txt" "20181109.A-TaeRS_1_Tae_RS1_1.chrA.homeolog.ref.bam" 
Geneid	Chr	Start	End	Strand	Length	20181109.A-TaeRS_1_Tae_RS1_1.chrA.homeolog.ref.bam
TraesCS6A02G407600	chr6A	612299286	612303476	+	4191	0
TraesCS6A02G407700	chr6A	612326666	612332960	-	6295	0
TraesCS6A02G407800	chr6A	612566358	612570554	-	4197	0
TraesCS6A02G407900	chr6A	613078724	613082604	+	3881	0
TraesCS6A02G408000	chr6A	613089629	613093321	-	3693	0
TraesCS6A02G408100	chr6A	613093628	613097204	+	3577	0
TraesCS6A02G408200	chr6A	613096934	613100858	-	3925	0
TraesCS6A02G408300	chr6A	613235641	613238221	-	2581	0
TraesCS6A02G408400	chr6A	613244897	613247008	+	2112	39
TraesCS6A02G408500	chr6A	613267058	613268770	+	1713	0
TraesCS6A02G408600	chr6A	613302243	613305597	-	3355	0
TraesCS6A02G408700	chr6A	613308523	613312226	-	3704	0
TraesCS6A02G409000	chr6A	613315333	613325576	+	10244	0
TraesCS6A02G408800	chr6A	613315529	613318193	+	2665	0
TraesCS6A02G408900	chr6A	613317553	613321318	-	3766	0
TraesCS6A02G409100	chr6A	613325948	613332031	-	6084	0
TraesCS6A02G409200	chr6A	613332637	613336899	+	4263	0
TraesCS6A02G409300	chr6A	613338242	613339529	+	1288	0
TraesCS6A02G409400	chr6A	613346554	613353456	+	6903	0
TraesCS6A02G409500	chr6A	613354780	613356509	-	1730	0
TraesCS6A02G409600	chr6A	613356509	613360794	-	4286	13
TraesCS6A02G409700	chr6A	613366481	613368298	+	1818	0
TraesCS6A02G409800	chr6A	613480932	613488341	-	7410	0
TraesCS6A02G409900	chr6A	613492445	613496848	+	4404	0
TraesCS6A02G410000	chr6A	613579842	613581681	+	1840	0
TraesCS6A02G410100	chr6A	613596876	613598793	+	1918	0
TraesCS6A02G410200	chr6A	613614801	613622727	-	7927	0
TraesCS6A02G410300	chr6A	613631805	613633675	-	1871	0
TraesCS6A02G410400	chr6A	613639265	613640846	+	1582	0
TraesCS6A02G410500	chr6A	613693471	613695037	+	1567	0
TraesCS6A02G410600	chr6A	613760250	613765090	+	4841	0
TraesCS6A02G410700	chr6A	613766656	613771810	+	5155	0
TraesCS6A02G410800	chr6A	613771501	613773233	-	1733	0
TraesCS6A02G410900	chr6A	613791959	613794146	-	2188	0
TraesCS6A02G411000	chr6A	613833357	613840269	+	6913	27
TraesCS6A02G411100	chr6A	613885537	613887812	+	2276	0
TraesCS6A02G411200	chr6A	613890659	613896830	-	6172	0
TraesCS6A02G411300	chr6A	613928129	613931045	+	2917	0
TraesCS6A02G411400	chr6A	613935339	613936698	+	1360	0
TraesCS6A02G411500	chr6A	613940121	613941468	+	1348	0
TraesCS6A02G411600	chr6A	613949083	613950431	+	1349	0
TraesCS6A02G411700	chr6A	613950431	613954598	+	4168	0
TraesCS6A02G411800	chr6A	613955742	613965788	+	10047	0
TraesCS6A02G411900	chr6A	613969591	613977261	+	7671	0
TraesCS6A02G412000	chr6A	613983010	613987440	+	4431	0
TraesCS6A02G412100	chr6A	613987261	613993815	-	6555	5
TraesCS6A02G412200	chr6A	614003392	614006724	+	3333	0
TraesCS6A02G412300	chr6A	614006360	614009899	-	3540	0
TraesCS6A02G412400	chr6A	614096630	614098376	-	1747	0
TraesCS6A02G412500	chr6A	614098376	614107517	-	9142	0
TraesCS6A02G412600	chr6A	614127301	614131490	-	4190	0
TraesCS6A02G412700	chr6A	614160795	614165753	-	4959	0
TraesCS6A02G412800	chr6A	614381484	614384233	+	2750	0
TraesCS6A02G412900	chr6A	614442106	614447073	+	4968	0
TraesCS6A02G413000	chr6A	614447094	614448336	-	1243	0
TraesCS6A02G413100	chr6A	614477994	614479218	-	1225	0
TraesCS6A02G413200	chr6A	614519485	614521919	-	2435	0
TraesCS6A02G413300	chr6A	614522013	614526270	-	4258	0
TraesCS6A02G413400	chr6A	614584926	614589594	-	4669	1
TraesCS6A02G413500	chr6A	614598160	614599904	+	1745	0
TraesCS6A02G413600	chr6A	614602202	614606953	-	4752	0
TraesCS6A02G413700	chr6A	614644391	614650712	-	6322	1
TraesCS6A02G413800	chr6A	614661020	614663082	+	2063	0
TraesCS6A02G413900	chr6A	614667579	614672788	+	5210	0
TraesCS6A02G414000	chr6A	614672412	614678395	-	5984	0
TraesCS6A02G414100	chr6A	614689018	614691157	-	2140	0
TraesCS6A02G414200	chr6A	614691157	614697825	-	6669	0
TraesCS6A02G414300	chr6A	614779324	614784906	-	5583	0
TraesCS6A02G414400	chr6A	614789870	614795166	-	5297	0
TraesCS6A02G414500	chr6A	614801091	614807528	+	6438	0
TraesCS6A02G414600	chr6A	614809254	614811192	+	1939	0
TraesCS6A02G414700	chr6A	614818128	614821625	-	3498	0
TraesCS6A02G414800	chr6A	614841639	614844862	+	3224	0
TraesCS6A02G414900	chr6A	614860918	614872502	-	11585	0
TraesCS6A02G415000	chr6A	614959912	614965338	+	5427	0
TraesCS6A02G415100	chr6A	614964977	614968355	-	3379	0
TraesCS6A02G415200	chr6A	615031956	615037240	-	5285	0
TraesCS6A02G415300	chr6A	615041976	615043744	-	1769	0
TraesCS6A02G415400	chr6A	615057418	615061364	-	3947	0
TraesCS6A02G415500	chr6A	615128861	615133589	+	4729	0
TraesCS6A02G415600	chr6A	615271947	615273688	+	1742	0
TraesCS6A02G415700	chr6A	615288509	615290262	+	1754	0
TraesCS6A02G415800	chr6A	615408987	615412538	-	3552	0
TraesCS6A02G415900	chr6A	615425765	615429309	-	3545	0
TraesCS6A02G415931	chr6A	615430059	615432922	+	2864	26
TraesCS6A02G416000	chr6A	615431980	615433685	-	1706	0
TraesCS6A02G416100	chr6A	615437757	615445303	-	7547	0
TraesCS6A02G416200	chr6A	615446278	615447859	-	1582	0
TraesCS6A02G416300	chr6A	615454001	615460964	-	6964	37
TraesCS6A02G416400	chr6A	615461243	615464213	-	2971	0
TraesCS6A02G416500	chr6A	615464499	615473685	-	9187	0
TraesCS6A02G416600	chr6A	615544807	615547023	+	2217	0
TraesCS6A02G416700	chr6A	615584492	615590220	+	5729	24
TraesCS6A02G416800	chr6A	615590430	615592852	+	2423	0
TraesCS6A02G416900	chr6A	615618987	615620311	+	1325	0
TraesCS6A02G417000	chr6A	615671427	615672962	+	1536	0
TraesCS6A02G417100	chr6A	615698614	615700117	-	1504	0
TraesCS6A02G417200	chr6A	615705951	615708657	-	2707	0
TraesCS6A02G417300	chr6A	615771937	615779078	+	7142	0
TraesCS6A02G417400	chr6A	615779175	615782626	-	3452	0
TraesCS6A02G417500	chr6A	615796643	615814122	+	17480	0
TraesCS6A02G417600	chr6A	615820158	615824842	+	4685	5
TraesCS6A02G417700	chr6A	615887822	615890777	-	2956	0
TraesCS6A02G417800	chr6A	615949082	615950861	+	1780	0
TraesCS6A02G417900	chr6A	615967770	615975992	+	8223	0
TraesCS6A02G418000	chr6A	616054351	616056577	+	2227	0
TraesCS6A02G418100	chr6A	616131724	616133272	+	1549	0
TraesCS6A02G418200	chr6A	616233256	616236258	+	3003	0
TraesCS6A02G418300	chr6A	616247835	616250977	-	3143	0
TraesCS6A02G418400	chr6A	616337502	616340734	-	3233	2
TraesCS6A02G418500	chr6A	616349408	616353023	+	3616	0
TraesCS6A02G418600	chr6A	616409208	616413944	+	4737	6
TraesCS6A02G418700	chr6A	616497775	616506639	-	8865	0
TraesCS6A02G418800	chr6A	616736818	616743764	-	6947	26
TraesCS6A02G418900	chr6A	616753122	616762587	-	9466	0
TraesCS6A02G419000	chr6A	616775394	616778541	-	3148	0
TraesCS6A02G419100	chr6A	616814496	616820035	+	5540	0
TraesCS6A02G419200	chr6A	616821401	616825347	+	3947	0
TraesCS6A02G419300	chr6A	616829618	616834439	+	4822	0
TraesCS6A02G419400	chr6A	616860613	616864206	+	3594	0
TraesCS6A02G419500	chr6A	616878888	616882557	+	3670	0
TraesCS6A02G419600	chr6A	616916311	616919516	+	3206	0
TraesCS6A02G419700	chr6A	616921795	616925814	+	4020	0
TraesCS6A02G419800	chr6A	616965868	616967317	+	1450	0
TraesCS6A02G419900	chr6A	617035841	617040727	+	4887	0
TraesCS6A02G420000	chr6A	617041752	617045449	-	3698	4
TraesCS6A02G420100	chr6A	617046924	617062369	+	15446	5
TraesCS6A02G420200	chr6A	617097319	617098843	+	1525	0
TraesCS6A02G420300	chr6A	617137804	617139248	-	1445	0
TraesCS6A02G420400	chr6A	617180900	617184330	-	3431	0
TraesCS6A02G420500	chr6A	617220893	617222441	-	1549	0
TraesCS6A02G420600	chr6A	617246462	617252052	+	5591	0
TraesCS6A02G420700	chr6A	617318236	617324585	+	6350	0
TraesCS6A02G420800	chr6A	617341222	617346333	+	5112	0
TraesCS6A02G420900	chr6A	617551300	617560654	+	9355	0
TraesCS6A02G421000	chr6A	617656796	617659839	+	3044	0
TraesCS6A02G421100	chr6A	617686060	617690160	+	4101	7
TraesCS6A02G421200	chr6A	617689937	617694102	-	4166	0
TraesCS6A02G421300	chr6A	617759181	617760999	-	1819	0
TraesCS6A02G421400	chr6A	617803170	617806656	+	3487	0
TraesCS6A02G421500	chr6A	617927224	617928454	-	1231	0
TraesCS6A02G421600	chr6A	617930931	617932161	-	1231	0
TraesCS6A02G421700	chr6A	617934638	617935868	-	1231	0
TraesCS7A02G000100	chr7A	238043	242215	+	4173	0
TraesCS7A02G000200	chr7A	241359	246258	-	4900	0
TraesCS7A02G000300	chr7A	250565	254987	+	4423	0
TraesCS7A02G000400	chr7A	289316	291626	+	2311	0
TraesCS7A02G000600	chr7A	331413	333217	+	1805	0
TraesCS7A02G000700	chr7A	341962	346248	-	4287	0
TraesCS7A02G000800	chr7A	462692	465671	-	2980	0
TraesCS7A02G000900	chr7A	631804	636718	+	4915	0
TraesCS7A02G000936	chr7A	642174	655611	-	13438	0
TraesCS7A02G001000	chr7A	664160	680522	-	16363	0
TraesCS7A02G001100	chr7A	759723	764116	-	4394	0
TraesCS7A02G001121	chr7A	784611	786054	-	1444	0
TraesCS7A02G001200	chr7A	976470	984181	+	7712	0
TraesCS7A02G001300	chr7A	1128397	1130068	+	1672	0
TraesCS7A02G001400	chr7A	1180399	1183394	+	2996	0
TraesCS7A02G001500	chr7A	1273203	1275422	+	2220	0
TraesCS7A02G001600	chr7A	1276396	1277831	-	1436	0
TraesCS7A02G001700	chr7A	1279349	1295461	-	16113	0
TraesCS7A02G001800	chr7A	1315001	1316821	-	1821	0
TraesCS7A02G001900	chr7A	1319275	1322055	-	2781	0
TraesCS7A02G002000	chr7A	1370689	1377752	+	7064	0
TraesCS7A02G002100	chr7A	1404698	1410905	+	6208	0
TraesCS7A02G002300	chr7A	1416905	1422077	+	5173	0
TraesCS7A02G002358	chr7A	1439365	1441141	+	1777	0
TraesCS7A02G002400	chr7A	1459383	1463064	+	3682	0
TraesCS7A02G002500	chr7A	1495490	1507739	-	12250	0
TraesCS7A02G002600	chr7A	1521562	1525436	+	3875	0
TraesCS7A02G002700	chr7A	1690697	1693368	+	2672	0
TraesCS7A02G002800	chr7A	1695250	1701497	+	6248	0
TraesCS7A02G002900	chr7A	1701072	1711505	-	10434	0
TraesCS7A02G003000	chr7A	1712778	1718979	+	6202	0
TraesCS7A02G003100	chr7A	1718449	1724204	-	5756	0
TraesCS7A02G003200	chr7A	1741688	1748575	-	6888	0
TraesCS7A02G003300	chr7A	1779541	1782994	-	3454	0
TraesCS7A02G003400	chr7A	1799398	1803331	-	3934	0
TraesCS7A02G003500	chr7A	1840972	1847563	-	6592	0
TraesCS7A02G003600	chr7A	1847902	1852313	-	4412	0
TraesCS7A02G003700	chr7A	1856666	1859674	+	3009	0
TraesCS7A02G003800	chr7A	1859059	1863710	-	4652	0
TraesCS7A02G003900	chr7A	1921361	1927772	+	6412	0
TraesCS7A02G004000	chr7A	1982279	1992593	+	10315	0
TraesCS7A02G004100	chr7A	1991986	2002774	-	10789	0
TraesCS7A02G004193	chr7A	2077916	2080264	+	2349	0
TraesCS7A02G004200	chr7A	2092701	2097765	+	5065	0
TraesCS7A02G004300	chr7A	2113215	2118840	-	5626	0
TraesCS7A02G004400	chr7A	2550358	2554208	-	3851	0
TraesCS7A02G004500	chr7A	2570532	2582371	+	11840	0
TraesCS7A02G004600	chr7A	2602594	2605592	-	2999	0
TraesCS7A02G004700	chr7A	2604148	2605504	+	1357	0
TraesCS7A02G004800	chr7A	2606043	2608815	-	2773	0
TraesCS7A02G004900	chr7A	2673772	2679182	+	5411	0
TraesCS7A02G005000	chr7A	2680858	2688535	-	7678	0
TraesCS7A02G005100	chr7A	2692834	2700660	-	7827	0
TraesCS7A02G005200	chr7A	2714588	2720413	+	5826	0
TraesCS7A02G005300	chr7A	2742421	2748119	+	5699	0
TraesCS7A02G005400	chr7A	2763151	2767547	+	4397	0
TraesCS7A02G005500	chr7A	2773425	2775873	+	2449	0
TraesCS7A02G005600	chr7A	2797509	2805965	-	8457	0
TraesCS7A02G005632	chr7A	2810372	2812720	+	2349	0
TraesCS7A02G005700	chr7A	2826625	2831659	+	5035	0
TraesCS7A02G005800	chr7A	2847455	2851235	-	3781	0
TraesCS7A02G005900	chr7A	2858951	2864772	+	5822	0
TraesCS7A02G006000	chr7A	2868936	2872636	+	3701	0
TraesCS7A02G006100	chr7A	2939734	2941930	+	2197	0
TraesCS7A02G006200	chr7A	2998763	3005170	-	6408	0
TraesCS7A02G006300	chr7A	3007780	3012557	+	4778	0
TraesCS7A02G006400	chr7A	3138238	3142576	+	4339	0
TraesCS7A02G006500	chr7A	3150917	3156052	-	5136	0
TraesCS7A02G006600	chr7A	3203072	3209269	-	6198	0
TraesCS7A02G006800	chr7A	3268204	3270253	+	2050	0
TraesCS7A02G006900	chr7A	3273279	3296150	+	22872	0
TraesCS7A02G007200	chr7A	3311242	3315974	+	4733	0
TraesCS7A02G007300	chr7A	3321584	3324647	-	3064	0
TraesCS7A02G007400	chr7A	3379058	3384784	+	5727	0
TraesCS7A02G007500	chr7A	3411625	3417122	+	5498	0
TraesCS7A02G007600	chr7A	3422395	3432800	-	10406	0
TraesCS7A02G007800	chr7A	3541397	3543917	-	2521	0
TraesCS7A02G007882	chr7A	3569736	3573905	-	4170	0
TraesCS7A02G007900	chr7A	3580873	3586505	+	5633	0
TraesCS7A02G008100	chr7A	3626362	3634829	-	8468	0
TraesCS7A02G008300	chr7A	3779199	3784131	+	4933	0
TraesCS7A02G008400	chr7A	3802493	3807856	-	5364	0
TraesCS7A02G008500	chr7A	3838735	3844561	-	5827	0
TraesCS7A02G008600	chr7A	3844648	3850869	-	6222	0
TraesCS7A02G008700	chr7A	3851015	3854082	+	3068	0
TraesCS7A02G008800	chr7A	3857931	3862202	-	4272	0
TraesCS7A02G008900	chr7A	3905483	3911596	-	6114	0
TraesCS7A02G009000	chr7A	3977784	3979104	+	1321	0
TraesCS7A02G009100	chr7A	3981822	3986635	-	4814	0
TraesCS7A02G009200	chr7A	4013507	4017160	-	3654	0
TraesCS7A02G009300	chr7A	4020726	4022894	+	2169	0
TraesCS7A02G009400	chr7A	4066455	4072522	-	6068	0
TraesCS7A02G009500	chr7A	4205019	4209108	-	4090	0
TraesCS7A02G009600	chr7A	4250676	4255084	-	4409	0
TraesCS7A02G009700	chr7A	4326689	4330356	-	3668	0
TraesCS7A02G009800	chr7A	4428532	4435570	-	7039	0
TraesCS7A02G009900	chr7A	4471189	4483221	-	12033	0
TraesCS7A02G010000	chr7A	4527469	4531271	-	3803	0
TraesCS7A02G010100	chr7A	4554704	4559858	-	5155	0
TraesCS7A02G010200	chr7A	4625252	4630547	+	5296	0
TraesCS7A02G010300	chr7A	4684333	4687935	-	3603	0
TraesCS7A02G010400	chr7A	4742410	4746345	+	3936	0
TraesCS7A02G010500	chr7A	4748535	4752784	-	4250	0
TraesCS7A02G010600	chr7A	4763894	4768227	+	4334	0
TraesCS7A02G010700	chr7A	4802969	4808380	+	5412	0
TraesCS7A02G010800	chr7A	4891028	4898068	+	7041	0
TraesCS7A02G010900	chr7A	4897792	4899812	-	2021	0
TraesCS7A02G011000	chr7A	4948178	4949750	+	1573	0
TraesCS7A02G011100	chr7A	4960838	4962156	+	1319	0
TraesCS7A02G011200	chr7A	4962338	4964060	+	1723	0
TraesCS7A02G011300	chr7A	4972224	4975213	-	2990	0
TraesCS7A02G011400	chr7A	4999477	5003554	+	4078	0
TraesCS7A02G011500	chr7A	5014853	5016776	+	1924	0
TraesCS7A02G011600	chr7A	5022731	5025573	+	2843	0
TraesCS7A02G011700	chr7A	5076671	5086399	-	9729	0
TraesCS7A02G011800	chr7A	5151100	5154543	+	3444	0
TraesCS7A02G011900	chr7A	5179089	5184384	-	5296	0
TraesCS7A02G012000	chr7A	5199401	5203155	+	3755	0
TraesCS7A02G012100	chr7A	5350283	5354030	-	3748	0
TraesCS7A02G012200	chr7A	5361951	5365742	+	3792	0
TraesCS7A02G012300	chr7A	5364931	5367761	-	2831	0
TraesCS7A02G012400	chr7A	5419326	5422181	+	2856	0
TraesCS7A02G012500	chr7A	5432770	5436663	+	3894	0
TraesCS7A02G012600	chr7A	5471092	5472519	-	1428	0
TraesCS7A02G012649	chr7A	5525387	5531648	+	6262	0
TraesCS7A02G012700	chr7A	5609948	5614038	+	4091	0
TraesCS7A02G012800	chr7A	5613152	5616410	-	3259	0
TraesCS7A02G012900	chr7A	5678988	5682323	+	3336	0
TraesCS7A02G013000	chr7A	5745018	5749034	-	4017	0
TraesCS7A02G013100	chr7A	5768731	5770856	+	2126	0
TraesCS7A02G013200	chr7A	5795181	5797294	+	2114	0
TraesCS7A02G013300	chr7A	5910601	5912795	+	2195	0
TraesCS7A02G013400	chr7A	6096469	6103394	+	6926	0
TraesCS7A02G013500	chr7A	6131433	6133554	-	2122	0
TraesCS7A02G013532	chr7A	6165203	6170759	+	5557	0
TraesCS7A02G013581	chr7A	6235298	6240057	+	4760	0
TraesCS7A02G013600	chr7A	6276854	6278858	+	2005	0
TraesCS7A02G013700	chr7A	6297519	6301866	+	4348	0
TraesCS7A02G013800	chr7A	6301330	6305228	-	3899	0
TraesCS7A02G014000	chr7A	6324342	6328861	-	4520	0
TraesCS7A02G014100	chr7A	6330481	6334277	+	3797	0
TraesCS7A02G014200	chr7A	6333318	6338101	-	4784	0
TraesCS7A02G014400	chr7A	6425385	6426669	+	1285	0
TraesCS7A02G014500	chr7A	6487375	6489445	-	2071	0
TraesCS7A02G014600	chr7A	6494347	6500530	-	6184	0
TraesCS7A02G014700	chr7A	6503047	6510479	+	7433	0
TraesCS7A02G014800	chr7A	6509696	6527166	-	17471	0
TraesCS7A02G014900	chr7A	6531769	6535707	+	3939	0
TraesCS7A02G015000	chr7A	6534850	6544814	-	9965	0
TraesCS7A02G015100	chr7A	6595334	6599800	+	4467	0
TraesCS7A02G015200	chr7A	6650955	6659521	+	8567	0
TraesCS7A02G015300	chr7A	6663885	6668126	+	4242	0
TraesCS7A02G015400	chr7A	6678380	6679721	-	1342	0
TraesCS7A02G015500	chr7A	6709789	6711668	+	1880	0
TraesCS7A02G015700	chr7A	6755752	6757326	+	1575	0
TraesCS7A02G015800	chr7A	6768806	6777212	+	8407	0
TraesCS7A02G015900	chr7A	6802504	6804997	+	2494	0
TraesCS7A02G016000	chr7A	6844713	6849482	-	4770	0
TraesCS7A02G016100	chr7A	6863811	6868372	+	4562	0
TraesCS7A02G016200	chr7A	6882679	6885497	+	2819	0
TraesCS7A02G016300	chr7A	6923053	6929390	-	6338	0
TraesCS7A02G016392	chr7A	7040419	7045265	-	4847	0
TraesCS7A02G016400	chr7A	7065034	7067634	+	2601	0
TraesCS7A02G016500	chr7A	7126698	7137530	+	10833	0
TraesCS7A02G016700	chr7A	7290947	7302293	+	11347	0
TraesCS7A02G016724	chr7A	7316980	7328538	-	11559	0
TraesCS7A02G016800	chr7A	7422832	7424977	+	2146	0
TraesCS7A02G016900	chr7A	7430434	7433902	+	3469	0
TraesCS7A02G017000	chr7A	7485586	7486849	-	1264	0
TraesCS7A02G017100	chr7A	7491804	7499778	+	7975	0
TraesCS7A02G017200	chr7A	7511277	7515600	+	4324	0
TraesCS7A02G017300	chr7A	7521990	7525667	+	3678	0
TraesCS7A02G017400	chr7A	7582834	7586155	-	3322	0
TraesCS7A02G017500	chr7A	7586155	7592996	-	6842	0
TraesCS7A02G017600	chr7A	7593222	7598040	+	4819	0
TraesCS7A02G017700	chr7A	7598040	7601527	+	3488	0
TraesCS7A02G017800	chr7A	7628704	7631503	+	2800	0
TraesCS7A02G017900	chr7A	7634073	7636412	+	2340	0
TraesCS7A02G018000	chr7A	7669382	7671296	+	1915	0
TraesCS7A02G018100	chr7A	7702333	7705085	+	2753	0
TraesCS7A02G018200	chr7A	7726287	7730698	-	4412	0
TraesCS7A02G018300	chr7A	7765603	7769738	+	4136	0
TraesCS7A02G018400	chr7A	7771601	7774409	-	2809	0
TraesCS7A02G018500	chr7A	7817259	7819638	+	2380	0
TraesCS7A02G018600	chr7A	7824637	7827473	+	2837	0
TraesCS7A02G018700	chr7A	7832356	7835676	+	3321	0
TraesCS7A02G018900	chr7A	7877859	7879029	+	1171	0
TraesCS7A02G019000	chr7A	7911502	7915519	-	4018	0
TraesCS7A02G019100	chr7A	7912911	7914099	+	1189	0
TraesCS7A02G019200	chr7A	7918966	7922551	+	3586	0
TraesCS7A02G019300	chr7A	7933137	7934984	-	1848	0
TraesCS7A02G019400	chr7A	7936758	7940018	+	3261	0
TraesCS7A02G019500	chr7A	7965956	7967762	+	1807	0
TraesCS7A02G019700	chr7A	8062903	8064325	+	1423	0
TraesCS7A02G019800	chr7A	8077034	8078297	-	1264	0
TraesCS7A02G019900	chr7A	8105174	8106980	+	1807	0
TraesCS7A02G020100	chr7A	8250456	8256984	-	6529	0
TraesCS7A02G020200	chr7A	8257531	8262673	-	5143	0
TraesCS7A02G020300	chr7A	8262673	8266242	-	3570	0
TraesCS7A02G020400	chr7A	8371523	8373731	+	2209	0
TraesCS7A02G020500	chr7A	8373717	8376623	-	2907	0
TraesCS7A02G020600	chr7A	8381127	8384458	+	3332	0
TraesCS7A02G020700	chr7A	8402648	8404295	-	1648	0
TraesCS7A02G020800	chr7A	8409460	8411107	-	1648	0
TraesCS7A02G020900	chr7A	8529069	8531698	+	2630	0
TraesCS7A02G021000	chr7A	8548646	8551031	+	2386	0
TraesCS7A02G021058	chr7A	8590273	8593383	+	3111	0
TraesCS7A02G021100	chr7A	8634427	8638728	+	4302	0
TraesCS7A02G021105	chr7A	8653739	8657192	+	3454	0
TraesCS7A02G021110	chr7A	8670530	8675724	+	5195	0
TraesCS7A02G021300	chr7A	8688484	8690610	+	2127	0
TraesCS7A02G021400	chr7A	8690068	8695447	-	5380	0
TraesCS7A02G021500	chr7A	8733345	8734938	+	1594	0
TraesCS7A02G021600	chr7A	8760896	8763009	-	2114	0
TraesCS7A02G021700	chr7A	8773656	8781215	-	7560	0
TraesCS7A02G021800	chr7A	8783577	8792499	+	8923	0
TraesCS7A02G021900	chr7A	8801585	8803740	-	2156	0
TraesCS7A02G022000	chr7A	8822845	8825191	+	2347	0
TraesCS7A02G022100	chr7A	8859138	8882470	-	23333	0
TraesCS7A02G022200	chr7A	8884470	8886835	+	2366	0
TraesCS7A02G022300	chr7A	8888147	8890928	-	2782	0
TraesCS7A02G022400	chr7A	8892268	8894651	-	2384	0
TraesCS7A02G022500	chr7A	8894651	8899379	-	4729	0
TraesCS7A02G022600	chr7A	8914366	8918369	+	4004	0
TraesCS7A02G022700	chr7A	8930899	8938966	-	8068	0
TraesCS7A02G022800	chr7A	8995265	9007449	-	12185	0
TraesCS7A02G022900	chr7A	9007919	9012103	+	4185	0
TraesCS7A02G023000	chr7A	9012103	9015468	+	3366	0
TraesCS7A02G023100	chr7A	9107309	9110338	-	3030	0
TraesCS7A02G023142	chr7A	9157546	9159031	-	1486	0
TraesCS7A02G023200	chr7A	9261658	9263762	-	2105	0
TraesCS7A02G023300	chr7A	9317501	9319158	-	1658	0
TraesCS7A02G023400	chr7A	9327923	9336785	+	8863	0
TraesCS7A02G023600	chr7A	9364144	9365776	+	1633	0
TraesCS7A02G023700	chr7A	9381815	9384495	+	2681	0
TraesCS7A02G023800	chr7A	9411200	9414168	+	2969	0
TraesCS7A02G023900	chr7A	9486884	9489211	+	2328	0
TraesCS7A02G024000	chr7A	9491028	9492645	-	1618	0
TraesCS7A02G024050	chr7A	9522863	9525032	-	2170	0
TraesCS7A02G024060	chr7A	9530567	9532607	-	2041	0
TraesCS7A02G024089	chr7A	9553679	9555254	-	1576	0
TraesCS7A02G024100	chr7A	9569457	9579286	-	9830	0
TraesCS7A02G024174	chr7A	9606689	9608858	-	2170	0
TraesCS7A02G024192	chr7A	9614506	9616756	-	2251	0
TraesCS7A02G024200	chr7A	9622282	9624451	-	2170	0
TraesCS7A02G024225	chr7A	9631796	9633251	-	1456	0
TraesCS7A02G024274	chr7A	9661445	9667243	+	5799	0
TraesCS7A02G024300	chr7A	9681564	9683373	-	1810	0
TraesCS7A02G024400	chr7A	9686197	9688109	-	1913	0
TraesCS7A02G024500	chr7A	9688109	9694491	-	6383	3
TraesCS7A02G024600	chr7A	9718138	9720574	-	2437	0
TraesCS7A02G024800	chr7A	9751973	9754538	+	2566	0
TraesCS7A02G024900	chr7A	9754538	9756977	+	2440	0
TraesCS7A02G025000	chr7A	9756977	9758735	+	1759	0
TraesCS7A02G025100	chr7A	9997094	9999219	+	2126	0
TraesCS7A02G025200	chr7A	10016989	10018809	+	1821	0
TraesCS7A02G025400	chr7A	10083381	10084869	+	1489	0
TraesCS7A02G025500	chr7A	10089817	10092055	-	2239	0
TraesCS7A02G025600	chr7A	10155649	10157671	-	2023	0
TraesCS7A02G025700	chr7A	10167765	10169958	-	2194	0
TraesCS7A02G025800	chr7A	10191642	10197597	+	5956	0
TraesCS7A02G025900	chr7A	10251032	10256131	-	5100	0
TraesCS7A02G026000	chr7A	10350399	10354121	-	3723	0
TraesCS7A02G026100	chr7A	10356487	10358891	-	2405	0
TraesCS7A02G026200	chr7A	10380433	10382519	+	2087	0
TraesCS7A02G026300	chr7A	10429496	10432324	+	2829	0
TraesCS7A02G026400	chr7A	10618635	10626123	-	7489	0
TraesCS7A02G026500	chr7A	10626554	10628096	-	1543	0
TraesCS7A02G026600	chr7A	10632848	10634072	-	1225	0
TraesCS7A02G026700	chr7A	10640046	10641270	-	1225	0
TraesCS7A02G026800	chr7A	10645917	10647141	-	1225	0
TraesCS7A02G026900	chr7A	10849564	10857201	+	7638	0
TraesCS7A02G027000	chr7A	10854484	10862014	-	7531	0
TraesCS7A02G027100	chr7A	10884451	10886595	+	2145	0
TraesCS7A02G027200	chr7A	10903946	10907266	-	3321	0
TraesCS7A02G027300	chr7A	10907266	10913023	-	5758	0
TraesCS7A02G027400	chr7A	10978662	10980717	-	2056	0
TraesCS7A02G027600	chr7A	11051777	11054056	-	2280	0
TraesCS7A02G027700	chr7A	11084872	11089792	+	4921	0
TraesCS7A02G027800	chr7A	11091491	11102010	+	10520	0
TraesCS7A02G027900	chr7A	11101081	11105277	-	4197	0
TraesCS7A02G028000	chr7A	11226193	11230549	-	4357	0
TraesCS7A02G028100	chr7A	11265568	11267179	+	1612	0
